ID,age,gender
sub-IXI139,32.93634497,0
sub-0025435,30.0,1
sub-0050039,30.66,0
sub-IXI241,30.00684463,0
sub-IXI037,37.21013005,1
sub-0026004,36.0,0
sub-IXI170,31.59206023,1
sub-IXI106,36.67077344,0
sub-A00062248,30.0,1
sub-47659,33.13,0
sub-0003023,32.3,1
sub-A00062282,38.0,0
sub-0025147,31.8,0
sub-0003036,30.3,1
sub-A00061276,37.0,1
sub-A00035072,36.0,1
sub-29585,34.43,0
sub-IXI092,33.24024641,0
sub-33677,32.0,0
sub-0547,33.0,0
sub-IXI020,39.4661191,0
sub-0027270,31.0,1
sub-0050669,30.0,1
sub-IXI475,32.70362765,1
sub-0003020,31.25,0
sub-89049,35.0,0
sub-A00039391,37.0,1
sub-1276,31.0,0
sub-0051489,34.1,0
sub-IXI300,38.27789185,0
sub-A00037848,32.0,0
sub-0050052,33.24,0
sub-9630905,36.0,1
sub-0003040,36.25,0
sub-87091,38.0,0
sub-IXI454,32.57768652,0
sub-IXI510,32.42436687,1
sub-0021018,36.0,1
sub-47907,38.0,0
sub-IXI027,30.41752225,0
sub-A00035827,36.0,0
sub-80089,31.0,1
sub-31837,34.0,1
sub-IXI107,31.89596167,1
sub-A00040151,32.0,1
sub-90893,39.0,1
sub-0027260,30.0,1
sub-70752,39.0,0
sub-1066,31.0,0
sub-IXI427,34.28336756,0
sub-A00088716,39.0,0
sub-0025051,33.22,1
sub-0431,31.0,1
sub-66085,30.0,0
sub-A00033832,39.0,1
sub-76987,32.0,0
sub-54976,37.0,0
sub-IXI192,38.93771389,0
sub-59589,32.0,1
sub-A00057965,37.0,0
sub-IXI109,36.46817248,1
sub-A00055806,30.0,1
sub-20718,39.0,0
sub-A00088338,39.0,0
sub-81464,38.0,0
sub-A00066788,39.0,1
sub-0003060,30.44,1
sub-67166,32.0,1
sub-A00060372,30.0,1
sub-57028,37.0,1
sub-0003038,34.72,0
sub-0376,33.0,1
sub-A00029126,34.0,0
sub-IXI119,32.16974675,1
sub-0025090,38.84,1
sub-0025031,33.52,1
sub-26796,33.0,0
sub-A00030947,36.0,1
sub-0051366,32.0,1
sub-IXI086,30.0698152,0
sub-IXI524,33.51676934,1
sub-IXI071,37.00205339,1
sub-IXI240,39.03627652,0
sub-A00063326,35.0,0
sub-13959,31.39,0
sub-A00066865,36.0,1
sub-0027226,36.0,0
sub-A00040623,34.0,1
sub-IXI138,33.13894593,1
sub-13304,35.0,1
sub-1176,31.0,0
sub-0025050,32.57,0
sub-A00037866,37.0,0
sub-0027250,33.0,1
sub-0025137,33.75,0
sub-1139,33.0,0
sub-A00037396,31.0,1
sub-A00040944,35.0,0
sub-IXI547,33.83162218,0
sub-04097,36.0,0
sub-IXI121,35.07186858,0
sub-A00052560,38.0,0
sub-0026005,38.0,0
sub-IXI222,36.06023272,1
sub-IXI422,37.09787817,0
sub-0133,31.0,0
sub-0025138,31.51,0
sub-32574,32.0,0
sub-0027037,35.0,1
sub-08806,32.0,0
sub-0025033,30.78,0
sub-A00037582,37.0,0
sub-IXI587,33.59342916,0
sub-A00054019,32.0,1
sub-0032,31.0,1
sub-A00066282,38.0,1
sub-A00039431,33.0,1
sub-15817,31.0,0
sub-16849,34.0,0
sub-IXI541,36.42162902,1
sub-IXI599,39.38398357,0
sub-0025155,30.72,0
sub-A00053902,37.0,1
sub-IXI002,35.80013689,1
sub-07286,35.0,1
sub-A00055763,36.0,0
sub-IXI105,38.90212183,0
sub-0003009,33.82,0
sub-96234,30.0,1
sub-0027245,39.0,0
sub-IXI261,34.20670773,0
sub-0050042,33.17,0
sub-IXI209,32.64339493,0
sub-A00055447,36.0,0
sub-A00030989,30.0,1
sub-0066,31.0,0
sub-0025150,32.17,0
sub-0802,31.0,0
sub-47791,31.0,0
sub-A00051676,32.0,0
sub-IXI031,31.13483915,0
sub-09397,30.0,0
sub-A00053475,30.0,0
sub-IXI267,35.44695414,0
sub-05669,38.0,1
sub-1087,31.0,0
sub-0026039,39.0,0
sub-51677,37.0,0
sub-91116,39.0,0
sub-0867,31.0,1
sub-IXI291,30.68856947,1
sub-0051068,31.78,0
sub-1346,33.0,1
sub-0003033,32.52,0
sub-IXI517,36.16427105,0
sub-A00037445,31.0,1
sub-40451,34.0,0
sub-0601,35.0,1
sub-0050666,31.0,0
sub-0051154,30.08,0
sub-0027416,30.0,1
sub-0003022,38.01,0
sub-0025875,30.0,1
sub-0025141,31.78,0
sub-IXI224,36.91991786,1
sub-IXI633,36.7063655,0
sub-0027061,30.0,0
sub-0021006,32.0,1
sub-0025027,39.95,0
sub-61001,31.0,1
sub-06204,34.0,0
sub-A00062288,33.0,0
sub-IXI062,36.21629021,0
sub-A00037112,35.0,1
sub-0051565,39.0,0
sub-IXI600,38.9596167,0
sub-A00031625,30.0,1
sub-0027440,30.0,0
sub-05818,36.0,0
sub-A00056306,37.0,1
sub-0091,33.0,0
sub-IXI046,37.73305955,1
sub-0051338,30.0,0
sub-A00052340,33.0,1
sub-IXI612,33.91649555,0
sub-67196,34.0,0
sub-A00066236,33.0,0
sub-07210,32.0,1
sub-0050665,33.0,0
sub-A00059428,34.0,1
sub-6471972,32.0,1
sub-0003049,30.31,0
sub-A00056949,33.0,1
sub-0990,31.0,1
sub-0003042,35.18,0
sub-A00054857,39.0,1
sub-A00058952,38.0,0
sub-0003044,30.95,0
sub-IXI052,33.76317591,1
sub-IXI573,35.45516769,1
sub-IXI586,34.36550308,0
sub-29611,33.53,1
sub-69020,31.0,1
sub-0427,31.0,1
sub-0051155,30.78,0
sub-1271,33.0,0
sub-A00035036,30.0,0
sub-0003004,31.15,0
sub-IXI075,35.99178645,1
sub-IXI030,31.46064339,0
sub-0026037,34.0,0
sub-IXI218,35.40588638,1
sub-0025049,30.08,0
sub-IXI617,39.17590691,0
